"Con131","Heat Shrink 35 White","HST35W","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con132","Heat Shrink 35 Blue","HST35BL","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con133","Heat Shrink 35 Black 50M roll","HST35B","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con134","EMPTY134","EMPTY134","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con135","EMPTY135","EMPTY135","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con14","Snap Bush Nylon 25mm","SBN25","PACIFIC COMPONENTS",1,0,1,"Pkt",100,11.72,0.1172,1378,161.502,"2023-07-05 12:56:36","Consumables"
"Con15","Snap Bush Nylon 50mm","SBN50","PACIFIC COMPONENTS",1,0,1,"Pkt",100,39.4,0.394,69,27.186,"2023-07-05 12:56:36","Consumables"
"Con16","SCREWED BUSHING","BUSH25","PACIFIC COMPONENTS",1,0,1,"EA",1,0.25,0.25,133,33.25,"2023-07-05 12:56:36","Consumables"
"Con17","SCREWED BUSHING 32MM (MALE & FEMALE)","BUSH32","PACIFIC COMPONENTS",1,0,1,"EA",1,0.21,0.21,55,11.55,"2023-07-05 12:56:36","Consumables"
"Con18","Screwed Bushing Male/Female 50mm Grey","BUSH50","PACIFIC COMPONENTS",1,0,1,"EA",1,0.54,0.54,113,61.02,"2023-07-05 12:56:36","Consumables"
"Con19","EMPTY19","EMPTY19","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con2","Natural cable tie 200mm","CT200S","PACIFIC COMPONENTS",1,0,1,"Pkt",100,2.22,0.0222,1000,22.2,"2023-07-05 12:56:36","Consumables"
"Con20","NA20","D08-AKXX/16F10BK","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con21","13.5 glan","NA21","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con22","NYLON CABLE GLAND BLACK 20mm x 9-14mm","D08-AKXX/20F14BK","TRICAB",1,0,1,"Pkt",50,26,0.52,10,5.2,"2023-07-05 12:56:36","Consumables"
"Con23","25 glan","NA23","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con24","NA24","D08-AKXX/32F25BK","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con25","NYLON CABLE GLAND BLACK 40mm x 23-32mm","D08-AKXX/40F32BK","TRICAB",1,0,1,"Pkt",10,2.15,0.215,20,4.3,"2023-07-05 12:56:36","Consumables"
"Con26","50 GLAND","D08-AKXX/50F40BK","NA",1,0,1,"PACKS",10,2.15,0.215,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con27","busbar insulator red hex  20-M6","BBI20-6","NA",1,0,1,"length",2,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con28","busbar insulator red hex 25-M5","BBI25-5","NA",1,0,1,"EA",1,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con29","busbar insulator red hex 25-M6","BBI25-6","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con3","Natural cable tie 280mm","CT280S","PACIFIC COMPONENTS",1,0,1,"Pkt",100,4.01,0.0401,2800,112.28,"2023-07-05 12:56:36","Consumables"
"Con30","busbar insulator red hex 35-M6","BBI35-6","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con31","Busbar Insulator Red Hex 35XM8","BBI35-8","PACIFIC COMPONENTS",1,0,1,"EA",1,0.79,0.79,72,56.88,"2023-07-05 12:56:36","Consumables"
"Con32","51x8mm Busbar Insulators","BBI51-8","PACIFIC COMPONENTS",1,0,1,"EA",1,1.23,1.23,20,24.6,"2023-07-05 12:56:36","Consumables"
"Con33","busbar insulator red hex 51-M10","BBI51-10","PACIFIC COMPONENTS",1,0,1,"EA",1,1.45,1.45,10,14.5,"2023-07-05 12:56:36","Consumables"
"Con34","Busbar Insulator Red Hex 76XM1","BBI76-10","PACIFIC COMPONENTS",1,0,1,"EA",1,3.5,3.5,100,350,"2023-07-05 12:56:36","Consumables"
"Con35","White insulator for neutral bars (groumet nut)","433210P01","NPA - ENZO",1,0,1,"EA",1,0.2566,0.2566,500,128.3,"2023-07-05 12:56:36","Consumables"
"Con36","neutral shoes normal","INSF-STS","NETEC - ENZO",1,0,1,"EA",1,0.87,0.87,200,174,"2023-07-05 12:56:36","Consumables"
"Con37","M5 Insul. Foot - c/w M5 screw 2 required per bar","INSF-M5S","NETEC - ENZO",1,0,1,"EA",1,1,1,50,50,"2023-07-05 12:56:36","Consumables"
"Con38","BUTT HINGE 35MX 28MMM FP ZP BULK","91915","BOLTS GALORE",1,0,1,"EA",1,0.72,0.72,30,21.6,"2023-07-05 12:56:36","Consumables"
"Con39","idk","NA39","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con4","Cable Tie 320 x 7.5 Natural","CT300HD","PACIFIC COMPONENTS",1,0,1,"Pkt",100,9.8,0.098,900,88.2,"2023-07-05 12:56:36","Consumables"
"Con40","idk","NA40","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con41","idk","NA41","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con42","idk","NA42","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con43","door handle for temp  3","NA43","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con44","m5 cage nut","NA44","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con45","Nut Cage Steel Plated 6mm","22780","THOMAS WABURTON",1,0,1,"BOX",100,19.04,0.1904,300,57.12,"2023-07-05 12:56:36","Consumables"
"Con46","8MM CAGE NUT","41545","THOMAS WABURTON",1,0,1,"BOX",1000,433.62,0.43362,500,216.81,"2023-07-05 12:56:36","Consumables"
"Con47","empty47","empty47","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con48","empty48","empty48","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con49","idk","NA49","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con5","Screw Tie Base Natural 5mm Dia hole","TM8","PACIFIC COMPONENTS",1,0,1,"Pkt",100,11.04,0.1104,1600,176.64,"2023-07-05 12:56:36","Consumables"
"Con50","idk","NA50","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con51","empty51","empty51","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con52","3mm label screw","MTM36PXS","Engineering",1000,500,500,\N,\N,\N,\N,\N,\N,"2023-10-10 16:22:05","Consumables"
"Con53","idk","NA53","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con54","empty54","empty54","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con55","empty55","empty55","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con56","empty56","empty56","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
