"63","35mm Copper Lug 6mm Stud Bell","CTL35-6",50,50,0,50,0.82,1,0.82,91,360,451,369.82,"2023-09-04 10:49:14","Kanban Stock",2,0
"64","35mm Copper Lug 8mm Stud Bell","CTL35-8",200,600,200,400,0.77,1,0.77,92,280,372,286.44,"2023-09-04 10:49:55","Kanban Stock",2,0
"69","50mm Copper Lug 10mm Stud Bell","CTL50-10",100,300,100,200,0.82,1,0.82,88,200,288,236.16,"2023-09-04 10:56:29","Kanban Stock",2,0
"66","50mm Copper Lug 6mm Stud Bell","CTL50-6",100,100,0,100,1.05,1,1.05,119,100,219,229.95,"2023-09-04 10:50:54","Kanban Stock",2,0
"67","50 X 8mm LUG","CTL50-8",400,1200,400,800,1.04,1,1.04,400,800,1200,1248,"2023-09-04 10:51:33","Kanban Stock",2,0
"52","6mm x 8 Copper Lug","CTL6-8",100,100,0,100,0.21,1,0.21,521,0,521,109.41,"2023-09-04 10:44:50","Kanban Stock",2,1
"74","70mm Copper Lug 10mm Stud Bell","CTL70-10",50,150,50,100,1.12,1,1.12,36,120,156,174.72,"2023-09-04 10:58:15","Kanban Stock",2,0
"70","70mm Copper Lug 6mm Stud Bell","CTL70-6",50,50,0,50,0.84,1,0.84,82,160,242,203.28,"2023-09-04 10:56:46","Kanban Stock",2,0
"72","70mm Copper Lug 8mm Stud Bell","CTL70-8",200,600,200,400,1.33,1,1.33,200,280,480,638.4,"2023-09-08 08:33:46","Kanban Stock",2,0
"78","95MM COPPER LUG 10MM STUD BELL","CTL95-10",60,180,60,120,1.93,1,1.93,32,280,312,602.16,"2023-09-04 11:00:26","Kanban Stock",2,0
"76","95MM COPPER LUG 8MM STUD BELL","CTL95-8",60,240,120,120,1.42,1,1.42,60,120,180,255.6,"2023-09-20 09:22:35","Kanban Stock",2,0
"80","Narrow Palm Lug 120-10mm","CTLNP120-10",50,50,0,50,4.35,1,4.35,20,150,170,739.5,"2023-09-04 11:02:38","Kanban Stock",2,0
"79.2","NARROW PALM LUG 120-8mm","CTLNP120-8",30,90,30,60,3.05,1,3.05,30,210,240,732,"2023-09-20 09:33:13","Kanban Stock",2,0
"83","Narrow Palm Lug 150-10mm","CTLNP150-10",20,60,20,40,5.7,1,5.7,30,100,130,741,"2023-09-04 11:04:27","Kanban Stock",2,0
"82.1","NARROW PALM LUG 150-8mm","CTLNP150-8",20,60,20,40,3.95,1,3.95,41,90,131,517.45,"2023-09-04 11:03:54","Kanban Stock",2,1
"84","Narrow Palm Lug 185-10mm","CTLNP185-10",20,80,40,40,4.45,1,4.45,8,90,98,436.1,"2023-09-04 11:05:56","Kanban Stock",2,0
"86","Narrow Palm Lug 240-10mm","CTLNP240-10",10,50,30,20,6.97,1,6.97,10,20,30,209.1,"2023-10-06 09:45:19","Kanban Stock",2,0
"75","Narrow Palm Lug 70-10mm","CTLNP70-10",100,100,0,100,2.24,1,2.24,60,0,60,134.4,"2023-09-04 10:59:20","Kanban Stock",2,1
"71","Narrow Palm Lug 70-6mm","CTLNP70-6",50,50,0,50,1.71,1,1.71,32,80,112,191.52,"2023-09-04 10:57:08","Kanban Stock",2,1
"79","95 x 10mm NARROW PALM LUG","CTLNP95-10",50,50,0,50,2.46,1,2.46,58,0,58,142.68,"2023-09-04 11:00:57","Kanban Stock",2,1
"77","NARROW PALM LUG 95-8mm","CTLNP95-8",60,180,60,120,2.56,1,2.56,60,40,100,256,"2023-09-04 11:00:01","Kanban Stock",2,0
"105","105-empty","Empty105",0,0,0,0,0,0,\N,1,0,1,\N,"2023-09-04 11:15:42","Kanban Stock",2,1
"128","128-empty","empty128",0,0,0,0,0,0,\N,0,10,10,\N,"2023-09-12 16:17:37","Kanban Stock",0,1
"184","EMPTY184","EMPTY184",0,0,0,0,0,0,\N,500,0,500,\N,"2023-06-28 14:33:06","Kanban Stock",2,1
"185","EMPTY185","EMPTY185",0,0,0,0,0,0,\N,500,0,500,\N,"2023-06-28 14:33:06","Kanban Stock",2,1
"186","EMPTY186","EMPTY186",0,0,0,0,0,0,\N,500,0,500,\N,"2023-06-28 14:33:06","Kanban Stock",2,1
"187","EMPTY187","EMPTY187",0,0,0,0,0,0,\N,500,0,500,\N,"2023-06-28 14:33:06","Kanban Stock",2,1
"188","EMPTY188","EMPTY188",0,0,0,0,0,0,\N,500,0,500,\N,"2023-06-28 14:33:06","Kanban Stock",2,1
"189","EMPTY189","EMPTY189",0,0,0,0,0,0,\N,500,0,500,\N,"2023-06-28 14:33:06","Kanban Stock",2,1
"190","EMPTY190","EMPTY190",0,0,0,0,0,0,\N,500,0,500,\N,"2023-06-28 14:33:06","Kanban Stock",2,1
"30","BLADE RED 10mm COPPER SLEEVE","FB1-10CS",200,600,200,400,6.43,100,0.0643,1305,3500,4805,308.962,"2023-09-04 10:30:48","Kanban Stock",2,0
"38","BLADE BLUE 13MM COPPER SLEEVE","FB2-13CS",100,300,100,200,8.08,100,0.0808,1059,500,1559,125.967,"2023-09-04 10:35:27","Kanban Stock",2,0
"45","Blade Yellow 10mm Copper Sleeve","FB5-10CS",100,100,0,100,9.3,100,0.093,51,0,51,4.743,"2023-09-04 10:38:29","Kanban Stock",2,1
"44","Blade Yellow 18mm Copper Sleeve","FB5-18CS",100,100,0,100,12.24,100,0.1224,100,0,100,12.24,"2023-09-04 10:38:03","Kanban Stock",2,1
"170","M10 X 25 GRUB SCREW","GSM1025P",100,100,0,100,0.3091,100,0.003091,396,0,396,1.22404,"2023-09-04 11:51:35","Kanban Stock",2,1
"168","M6 X 25 GRUB SCREW","GSM625P",200,200,0,200,0.1545,100,0.001545,312,0,312,0.48204,"2023-09-04 11:50:55","Kanban Stock",2,0
"169","M8 X 25 GRUB SCREW","GSM825P",200,200,0,200,0.2091,100,0.002091,391,400,791,1.65398,"2023-09-04 11:51:17","Kanban Stock",2,0
"182","M5x65 PAN SCREW","LLLLLL",50,50,0,50,0,0,\N,88,0,88,\N,"2023-09-04 11:55:28","Kanban Stock",2,1
"87","M4 x 10 MACHINE SCREW CHEESE SLOT ZP","MTM410CHSZ",500,1500,500,1000,0.0364,1,0.0364,500,500,1000,36.4,"2023-09-27 09:11:01","Kanban Stock",2,0
"139","M5 X 20 PAN PHIL METAL THREAD","MTM520CXZ",400,400,0,400,0.0473,1,0.0473,680,0,680,32.164,"2023-09-04 11:38:00","Kanban Stock",2,0
"141","M5 X 30 PAN PHIL METAL THREAD","MTM530CXZ",100,300,100,200,0.0434,1,0.0434,567,0,567,24.6078,"2023-09-04 11:38:50","Kanban Stock",2,0
"151","M6 X 20 MACHINE SCREWS PAN SLO","MTM620PSBR",200,200,0,200,0.1046,1,0.1046,400,1000,1400,146.44,"2023-09-04 11:43:03","Kanban Stock",2,0
"152","M6 X 30 MACHINE SCREWS PAN ","MTM630PSBR",200,200,0,200,0.9,1,0.9,202,800,1002,901.8,"2023-09-04 11:43:17","Kanban Stock",2,0
"101","M6 X 40 PAN PHIL METAL THREAD","MTM640PXZ",100,100,0,100,13.18,100,0.1318,214,1000,1214,160.005,"2023-09-04 11:14:04","Kanban Stock",2,0
"144","5MM BRASS NUT","NM5BR",250,250,0,250,0.1112,1,0.1112,837,0,837,93.0744,"2023-09-04 11:39:59","Kanban Stock",2,1
"97","M5 HEX NUT ZP","NM5Z",500,500,0,500,0.018,1,0.018,1630,3000,4630,83.34,"2023-09-04 11:12:08","Kanban Stock",2,0
"154","6MM BRASS NUT","NM6BR",150,150,0,150,0.1762,1,0.1762,798,400,1198,211.088,"2023-09-04 11:44:06","Kanban Stock",2,0
"107","6mm nut","NM6Z",500,1500,500,1000,0.0227,1,0.0227,500,2000,2500,56.75,"2023-09-04 11:16:33","Kanban Stock",2,0
"180","8MM NUT SS","NM8S",250,250,0,250,0.0664,1,0.0664,240,0,240,15.936,"2023-09-04 11:54:52","Kanban Stock",2,1
"131","RIVET BLIND ALUM DOME (ASP-5-4)","RAS54",500,1500,500,1000,0.0211,1,0.0211,500,1000,1500,31.65,"2023-09-27 08:59:32","Kanban Stock",2,0
"133","6 - 12 Rivet","RAS612",250,250,0,250,0.0573,1,0.0573,203,250,453,25.9569,"2023-09-04 11:28:57","Kanban Stock",2,0
"132","RIVET ALUMINIUM STEEL STEM 6-8","RAS68",500,1500,500,1000,0.0359,1,0.0359,250,3000,3250,116.675,"2023-09-06 12:46:54","Kanban Stock",2,0
"31","Ring Red 8mm","RL1-8",300,900,300,600,5.68,100,0.0568,781,3500,4281,243.161,"2023-09-04 10:31:15","Kanban Stock",2,0
"36","Round Lug Ring Blue 6mm","RL2-6",300,900,300,600,5.9,100,0.059,604,4000,4604,271.636,"2023-09-04 10:34:27","Kanban Stock",2,0
"37","RING TERMANAL STD 1.04-2.63mm","RL2-8",300,900,300,600,5.1,100,0.051,295,300,595,30.345,"2023-09-04 10:34:53","Kanban Stock",2,0
"42","Ring Yellow 10mm Copper Sleeve","RL5-10CS",100,100,0,100,19.76,100,0.1976,100,0,100,19.76,"2023-09-06 11:31:27","Kanban Stock",2,1
"43","Ring Yellow 12mm Copper Sleeve","RL5-12CS",100,100,0,100,19.4,100,0.194,399,0,399,77.406,"2023-09-04 10:37:21","Kanban Stock",2,1
"39","Ring Yellow 5mm Copper Sleeve","RL5-5CS",100,300,100,200,15.11,100,0.1511,515,200,715,108.036,"2023-09-04 10:35:51","Kanban Stock",2,0
"40","Ring Yellow 6mm Copper Sleeve","RL5-6CS",400,1200,400,800,18.01,100,0.1801,400,700,1100,198.11,"2023-09-04 10:36:13","Kanban Stock",2,0
"41","Ring Yellow 8mm Copper Sleeve","RL5-8CS",400,1200,400,800,21.44,100,0.2144,400,3400,3800,814.72,"2023-10-06 09:50:33","Kanban Stock",2,0
"48.2","M8 X 25 MM SOCKET HEAD CAP SCREW CL 12.9 ZP","SHCSM825Z",100,300,100,200,0.1476,1,0.1476,100,700,800,118.08,"2023-09-04 10:40:21","Kanban Stock",2,0
"26","Spade Red 3mm","SL1-3",100,300,100,200,3.84,100,0.0384,1106,1400,2506,96.2304,"2023-09-04 10:29:14","Kanban Stock",2,0
"27","Spade Red 3.5mm","SL1-3.5",200,600,200,400,3.86,100,0.0386,1192,1500,2692,103.911,"2023-09-04 10:29:37","Kanban Stock",2,0
"28","Spade Red 5mm","SL1-5",200,600,200,400,4.73,100,0.0473,804,700,1504,71.1392,"2023-09-04 10:30:12","Kanban Stock",2,0
"29","SPADE RED 6MM","SL1-6",200,600,200,400,5.61,100,0.0561,1071,2000,3071,172.283,"2023-09-04 10:30:32","Kanban Stock",2,0
"32","Spade Blue 3mm","SL2-3",200,200,0,200,4.69,100,0.0469,791,0,791,37.0979,"2023-09-04 10:31:32","Kanban Stock",2,1
"33","Spade Blue 3mm","SL2-3.5",200,600,200,400,4.57,100,0.0457,1027,2100,3127,142.904,"2023-09-04 10:32:05","Kanban Stock",2,0
"34","Spade Blue 5mm","SL2-5",200,600,200,400,3.85,100,0.0385,240,1000,1240,47.74,"2023-09-04 10:33:15","Kanban Stock",2,0
"35","Spade Blue 6mm Copper Sleeve","SL2-6CS",100,100,0,100,7.66,100,0.0766,82,0,82,6.2812,"2023-09-04 10:33:37","Kanban Stock",2,1
"48.1","Spade Yellow 5mm","SL5-5",100,100,0,100,9.91,100,0.0991,500,0,500,49.55,"2023-09-04 10:39:58","Kanban Stock",2,1
"163","M10 X 120MM SCREW","SSM10120ZP",50,150,50,100,1,1,1,66,50,116,116,"2023-09-04 11:49:05","Kanban Stock",2,0
"117","M10 X 16 Hex Crew","SSM1016Z8",100,300,100,200,0.1358,1,0.1358,240,300,540,73.332,"2023-09-04 11:21:36","Kanban Stock",2,0
"118","M10 X 20 HEX SET SCREW CL 8.8","SSM1020Z8",100,300,100,200,0.1241,1,0.1241,197,300,497,61.6777,"2023-09-04 11:21:56","Kanban Stock",2,0
"119","M10 X 25 HEX SET SCREW CL 8.8 ZINC SILVER","SSM1025Z8",100,300,100,200,0.1545,1,0.1545,120,350,470,72.615,"2023-09-04 11:22:26","Kanban Stock",2,0
"161","M10 X 40MM SCREW","SSM1040Z8",100,300,100,200,0.2,1,0.2,100,200,300,60,"2023-09-04 11:47:55","Kanban Stock",2,0
"162","M10 X 50MM SCREW","SSM1050ZP",100,300,100,200,0.2,1,0.2,75,220,295,59,"2023-09-04 11:48:33","Kanban Stock",2,0
